PRCP,TMAX,TMIN
0.03,83,62
0,80,59
0.05,66,54
0,73,50
0,72,53
0,72,53
0,72,53
0,73,53
0.4,76,55
0,76,54
0,76,53
0.3,78,54
0,73,50
0,73,48
0.7,67,48
0.3,59,52
0,63,52
0,68,57
0,79,58
0,81,59
0,81,59
0.03,76,57
0,67,56
0,68,47
0,75,49
,82,54
,76,53
,72,47
,68,47
,74,55
,72,62
4.25,84,62
0,87,63
0,89,63
0,76,53
0.3,80,50
0,67,48
0,68,43
0,69,43
0,70,47
0,75,53
0.3,78,52
0,74,50
0,75,49
0,79,60
0,77,63
0,81,62
1.93,82,56
0.6,57,53
0.6,58,47
0,62,47
0,67,48
0,77,60
0,77,48
0,67,43
0,70,43
1.4,65,56
0,78,47
0.1,75,47
0.18,78,61
0.5,65,51
0.1,73,49
0,64,37
0,60,37
0,65,38
0,64,44
0,73,47
0,73,58
0,78,56
0.05,78,53
0.25,78,62
0,83,49
0,67,45
0,59,39
0,64,40
0,75,40
0,76,35
0,60,34
0,71,47
0,71,51
0.15,73,51
0,64,39
0,73,31
0,56,29
0,68,35
0,83,46
0,86,45
0,90,47
0,73,41
0,72,41
0,75,46
0.95,46,43
1.45,43,39
0,44,40
0,53,38
0,56,36
0,69,37
0,52,34
0,55,31
0,43,26
0,34,26
0,43,22
0,40,19
0,40,20
0,45,33
0,55,33
0,71,34
0,77,51
0,71,47
0,71,47
0,44,35
0,74,31
0,66,33
0,49,20
0,44,20
0,38,21
0.38,41,37
0.15,36,29
0.3,37,27
,30,23
,26,21
,25,16
,19,16
0,28,19
0,36,28
0,49,35
0,41,25
0,47,26
0,39,21
0,39,16
0,34,15
0,35,24
0,50,27
0,32,26
0.16,37,26
0.16,37,26
0,33,29
0,30,24
0,27,23
0,29,27
0,29,26
0,26,22
0,34,14
0,36,14
0,40,18
0.3,32,20
,29,18
0,40,28
,40,18
,28,7
,15,-4
0,26,-2
0,25,14
0,20,8
0,33,5
0,36,30
0,33,13
0,35,14
0,33,24
0.13,32,24
,28,22
0,26,20
0,26,7
0,26,7
0.2,26,7
0,12,-2
0,26,-1
0,33,6
,37,5
,4,-13
0,35,3
0,9,1
0,27,3
0,33,1
,8,-3
,6,-3
0,1,-11
0,-2,-16
0,20,-16
0,28,20
0,28,0
0,8,-6
0,13,-13
0,3,-13
0,12,-12
0,8,11
0,5,-4
0.5,9,-5
,20,8
,21,17
,20,12
0,18,0
0,16,2
0,26,-5
0,11,-8
0,19,11
0,19,6
,28,23
,35,20
0,35,20
0,31,4
0,20,-8
0,30,-5
0,39,21
0,39,21
0,30,-10
0,18,-10
0,35,18
0,43,21
0,38,18
0,34,21
0,32,24
0,32,24
0,31,23
0,29,23
0,29,12
0,29,10
0.25,29,20
0,20,16
0,17,15
0.25,19,6
0,21,-1
0,17,-4
0,2,-4
0,8,-18
0,8,-2
0,10,-9
0,22,3
0,16,9
0.35,18,3
0,6,-10
0,7,-13
0.1,8,-13
0,12,-8
0,17,-8
0,19,-1
0,38,6
0,38,15
0,35,13
0,36,22
0,35,22
0,35,22
0,35,24
0,41,24
0,36,23
0,37,25
0,25,2
0,25,1
0,17,-8
0,15,-8
0,17,-6
0,37,16
0,25,-6
0,13,-6
0,25,7
0,34,23
0,34,20
0.65,33,20
0,28,24
0,37,20
0,40,23
0,40,23
0,45,23
0,50,33
0,52,32
0.1,52,33
0.57,41,35
0.1,35,23
0,35,18
0,37,18
0.1,43,22
0,47,22
0.55,49,26
0.55,46,32
0.37,39,34
0,44,32
,50,28
0.47,46,28
0,41,34
0,41,34
0.23,42,32
0.1,36,30
0,46,30
0,56,30
0,64,38
0.05,62,38
0,44,31
0,51,30
0,58,25
0,67,39
0,64,40
0,62,32
0,53,32
0.63,58,28
0.2,67,42
0,70,42
0,69,32
0.6,47,34
0.24,47,38
0,55,32
0,65,32
0,72,33
0,73,40
1.55,79,55
2.95,79,55
0,72,56
0,63,52
0,57,50
0,72,50
0,77,41
0,77,41
0,74,42
0,57,39
0,66,37
0.47,61,42
0,55,41
0,54,35
0,60,37
0,70,38
0.1,71,38
0.43,65,49
0,59,40
0,70,40
0.55,59,41
0,78,47
0,59,46
0.96,54,46
0,58,41
0,63,37
0.85,50,40
0,58,41
0,63,41
0,67,43
0,69,43
0.3,73,56
0,72,57
0,69,54
0,71,53
0,84,53
0.2,81,59
0.54,72,42
0,63,43
0.1,73,54
2.4,76,55
0.43,66,53
0.9,67,51
0.77,59,52
0,78,53
0,89,63
0,88,60
1,83,54
0.43,71,52
0,72,52
0,80,50
0,82,67
0,85,53
2.75,71,53
0,63,59
0,74,60
1.1,62,60
1.96,80,61
0,86,64
0,86,59
0,75,59
0.4,77,59
0.7,74,60
0.75,75,63
0,79,59
1.68,82,59
0,82,51
0.22,71,51
0.12,75,51
0.34,72,58
0,79,58
0,81,65
0.42,81,64
0,82,61
0,76,59
0,77,57
0,77,57
0.1,66,60
0,76,64
0.65,82,61
0,82,61
0.48,85,61
0,80,60
0,80,59
0,83,58
0,89,58
0,86,61
0.28,74,57
0,73,56
0,66,49
0,72,49
0.38,73,51
0,73,51
0,75,53
0,81,64
0,90,63
0,89,63
0,86,62
0,81,58
0,79,59
2.5,79,65
0,83,65
1.2,89,65
0.38,83,66
0,83,63
0,83,57
0,75,57
0.5,78,56
0.1,81,63
0,80,62
0,89,69
0,87,69
0.97,87,60
0,76,54
0,77,54
1,77,65
0,67,49
0,69,49
0,73,51
0,73,48
0,71,48
0,71,47
0,62,44
0.27,69,48
0,68,47
0,47,47
0,71,45
0,68,45
0,75,54
0.52,85,53
0.26,52,41
0,52,31
0,62,32
0,68,41
0.25,47,52
0,62,46
0.87,57,52
0,57,51
0.2,68,51
0,60,34
0,61,34
0,66,41
0,71,40
0,51,32
0,61,33
0,56,32
0,55,40
0,73,46
0,54,29
0,56,29
0,76,41
0,76,39
0,68,39
0,85,59
0.36,73,40
0.1,40,26
0,44,25
0,53,27
0,64,30
0,49,27
0,58,28
0,60,40
0.13,54,45
0,48,44
0,57,43
0,59,40
0.21,58,38
0,48,29
0,53,28
0,69,35
0,74,39
0,73,39
0,50,44
0,44,25
0,48,25
0,48,25
0,30,21
0.8,26,11
0,38,12
0,11,11
0,51,29
0,54,31
0,50,21
0,21,8
0,29,8
0,49,23
0,36,23
0,47,19
0,44,21
0,40,24
1.63,34,24
0,37,27
0,29,24
0,35,22
0,37,26
0,40,25
0,43,25
0,38,27
0,46,32
0,53,21
0,32,22
0,27,22
0,25,20
0.6,24,-10
0,14,-12
0,21,-12
0,27,-12
0,23,15
0,30,23
0,34,23
0,33,20
0,28,20
0,30,20
0,35,16
0,23,11
0,29,12
0,39,14
0,41,26
0,26,3
0,33,10
0,41,22
0.23,29,22
0,29,24
0.25,38,24
0,33,25
0,32,25
0,30,24
0,27,19
0,20,6
0.2,29,3
0,5,-3
0,5,-3
0,24,-1
0,9,-4
0,2,-12
0,-7,-20
0,22,-13
0,11,-2
0,32,8
,36,13
0.22,15,6
0.22,13,-6
0.18,14,-4
0.02,14,-1
0,11,5
0,6,-16
0,-5,-5
0,7,-16
0,18,-4
0,28,-6
0,18,-6
0,19,2
0,1,-14
0,-7,-24
0,-2,-25
,12,-16
0,-15,-26
0,-8,-27
0,-4,-25
0,9,-8
0,28,6
0,31,6
0,39,16
0,20,12
0,19,13
0.3,15,10
0.8,16,10
0,-20,-14
0,1,1
0,-2,-19
0,13,6
0,10,-9
0,12,-10
0,8,-8
0,13,-9
0,20,-1
0.33,4,-6
0.33,-13,-16
,-8,-24
,-7,-24
0,23,-2
0,18,-2
0,23,7
0,26,11
0,36,16
0,33,14
0,39,20
0,41,17
0,45,17
0,34,8
0,33,4
0,15,4
0.22,16,8
0.22,14,-1
0.1,15,-3
0.1,15,-3
0,16,-3
,24,13
0,26,19
0,31,15
0,38,19
0,50,34
0,54,35
0,56,32
0,37,28
0,37,16
0,37,14
0,30,14
0,28,16
0,48,16
0,44,28
0,48,31
0,56,31
0,56,31
0,42,22
0,53,32
0,53,32
0,67,37
0.2,39,28
0,56,29
0,59,29
0,35,18
0,36,18
0.15,40,19
0,48,19
0,37,25
0,34,25
0,34,17
0,45,17
0,60,26
0,68,28
0,40,20
0,56,21
0.4,35,12
0,31,12
0,43,19
0,54,23
0,61,27
0,56,25
0,54,24
0,56,30
0.9,37,30
0,61,31
1.31,62,37
0,51,34
0,63,35
0,73,40
0,84,36
0,62,35
0.12,49,39
0,55,30
0,68,30
0,77,45
1.61,78,55
0.6,65,42
0,55,32
0.25,39,32
0.65,33,27
0,39,27
1,45,28
0,58,33
0,57,41
0,60,42
0,63,38
0.25,45,33
0,51,33
0,56,40
0,70,40
0,69,40
0,83,45
0,76,41
0.25,75,43
0,81,54
0,70,51
0,73,50
0,83,52
0,84,58
0,86,54
0,86,57
0,84,56
0,82,56
0,83,55
0.65,86,58
0,74,51
0.18,66,44
0,69,42
0,77,47
0,84,56
0,84,59
0,89,50
0,77,47
0,77,47
0,74,51
0,77,51
2.63,80,55
0,83,62
0.73,84,61
0,65,54
0,65,53
0,72,52
0,77,53
0,78,54
0.2,82,57
0,81,57
0,94,65
0,71,59
0,78,60
0,75,62
0,74,64
0,87,66
0.22,84,59
0,84,59
1.1,72,61
0,79,61
0,83,61
0,80,55
0,77,55
0,81,58
0,79,60
0,78,55
0,86,55
0,78,51
0,75,51
0,71,62
0,85,67
0.25,87,47
0.65,85,64
0,74,54
0,60,54
0,74,46
0,80,56
0,87,54
0,87,53
0.15,70,54
0,80,55
0,78,52
0,80,55
0.75,83,56
0,84,62
0,86,58
0.27,85,58
0,85,60
0,85,60
0,80,53
0,82,51
0,73,51
0,75,51
0,74,51
0,78,50
0,78,53
0,83,60
0,84,61
0,83,59
0,83,59
0,84,62
0,71,44
0,73,44
0,77,57
0,86,54
0,66,53
4.4,66,53
0.15,66,55
0,67,59
0,73,60
0,73,45
0,73,45
0,75,45
0,79,54
0,79,54
0,81,63
0,81,54
0,81,45
0,81,45
0,81,48
0,85,49
0,87,59
0,85,61
0,75,61
0,88,53
0,72,45
0.35,74,53
0,71,51
0.51,65,47
0.75,57,37
0.32,56,48
0.47,70,51
0,64,57
0,70,51
0,74,48
0,80,52
0,82,58
0,86,60
0.05,82,61
0,82,64
0,82,65
0,88,66
0.14,88,63
0,87,54
0,86,46
0,77,46
0,79,50
0,81,50
0,81,55
0.55,76,46
0,76,45
0,58,45
0,64,54
0,67,39
0,67,36
0,67,39
0,71,38
0,57,38
0,76,38
0,64,46
1.55,50,45
0,51,45
0,49,43
0,61,42
0.25,69,52
0,53,37
0,61,36
0,60,32
0,67,38
0,66,41
0,41,41
0,64,31
0,31,53
0.45,57,53
0.12,61,57
1.25,67,47
0,62,45
0,61,36
0,67,35
0,70,43
0,69,39
0,50,31
0,46,26
0,48,19
0,59,28
0,67,40
0,67,38
0,67,32
0,67,24
0,56,24
0,52,36
0,50,32
0,38,30
0,43,25
0,51,26
0,29,29
0,62,40
0,44,35
0,52,27
0,50,30
0,45,37
0,55,37
0,63,39
0,49,20
0,48,23
0,57,33
0,54,22
0.62,34,19
,34,20
,39,32
0,34,17
0,36,16
0,43,17
0,47,17
0,46,17
0,33,26
0.72,33,21
0,33,19
0,33,10
0,33,13
0,39,23
0,41,23
0,44,23
0,33,7
0,13,5
0,14,6
0.2,21,10
0.2,23,5
0,15,8
0,13,-8
0,12,-8
0,25,4
0,18,7
0,22,14
0,30,18
0,30,18
0,35,12
0,28,12
0,35,23
0,28,19
0,32,23
0,38,20
0,38,19
0,38,27
0,39,29
0,38,25
0,40,25
0,26,20
0,29,20
0,29,16
0,11,0
0,11,-1
0,21,-4
0,9,-10
0,9,-11
0,23,11
0,18,-7
0,18,-7
0,14,-2
0,19,14
0,32,15
0,34,30
0,32,23
0,29,18
0,25,20
0,27,18
0,25,18
0,34,11
0,30,12
0,23,9
0,14,9
0,20,7
0,17,2
0,20,2
0,20,7
0,18,7
0,35,18
0,35,18
0,34,15
0,19,5
0.01,41,6
0.01,33,24
0,33,24
0,38,38
0,17,6
0,15,2
0,24,2
0,13,-4
0,29,-1
0,35,12
0,12,-13
0,12,-13
0,13,-13
0,12,-7
0,12,-13
0,35,-3
0,29,20
0,38,25
0,41,16
0,39,14
0,40,22
0,44,24
0,36,31
0,37,33
0,45,24
0,44,24
0,30,20
0,30,-1
0,18,-4
0,14,-4
0,20,-5
0,36,3
0.3,16,9
0.1,23,15
0,19,3
0,19,-4
0,19,-4
0,34,-3
0,43,33
0,55,37
0,62,44
0,63,42
0,60,37
0,65,37
0,68,32
0,58,33
0,44,35
0,41,35
0,38,26
0,50,27
0.32,43,34
1.7,40,35
0.31,50,36
0,40,35
0.36,44,35
0.31,39,30
0,40,28
0,39,26
0,29,25
0,37,25
0,47,26
0,64,35
0,60,10
0,30,9
0,61,27
0.17,47,31
0.07,41,34
0,36,30
0.33,31,24
,30,24
,32,30
,32,27
0,48,26
0,53,27
0,46,37
0,52,34
0.15,52,34
,58,32
0,52,31
,52,31
,53,32
,55,32
,60,35
0.15,52,34
0.35,60,34
0.35,47,30
0.13,55,30
,60,35
,47,42
0,53,42
0,54,33
0,60,34
0.07,51,43
0,57,41
0,67,42
0,62,49
0.3,65,54
0.32,58,46
0,50,40
0,48,37
0.48,62,37
0.3,69,37
0,58,44
0,66,75
0,75,42
0,59,59
0,42,40
0,68,48
0,77,42
0,67,39
0,55,39
0,45,45
0,67,36
0,64,61
0.13,69,41
0,61,52
1.52,55,47
0.23,57,46
0,75,48
0,76,50
0.08,85,61
0,80,60
0,80,54
0.3,76,57
0,77,62
0.05,84,68
0,82,54
0,85,56
0,73,50
0,72,44
0,77,59
0.17,73,58
0,76,57
0,78,53
0,78,55
0,83,63
0.17,84,66
0,86,67
0,88,62
0,75,64
0,76,64
0.05,80,58
0,81,54
0,82,55
0,72,53
0,76,49
0,80,49
0,80,58
0,73,58
0,75,50
0,76,51
0,76,48
0,78,52
0,80,64
0,81,65
1.15,77,65
0,80,66
0,89,60
1.38,78,54
0,81,53
0,78,62
2.12,80,56
0,76,57
0,78,63
0,85,56
0,74,47
0,76,50
0,75,52
0,78,56
0.13,75,63
0,77,48
0,77,65
0,83,63
0,73,47
0,76,55
0,78,59
0.24,85,59
0,74,54
0,75,56
0,81,61
0,83,59
0,80,61
0,80,61
0,82,66
0.55,83,61
0,77,58
0,84,61
0,82,64
0,81,56
1,60,55
0,71,49
0,79,58
0.02,82,48
0,63,43
0,60,36
0,64,32
0,66,32
0,70,36
0,69,37
0,67,45
0,65,49
0.91,63,50
0.05,55,50
0,65,42
0,67,45
0,64,38
0,64,48
0.85,59,48
0,50,43
0.15,53,38
0,65,39
0,57,39
0,81,48
0,77,34
0,49,24
0,56,26
0,68,46
0,76,51
0,76,37
0,57,31
0.18,66,40
0,66,25
0,56,40
0,68,41
0,82,46
0,73,48
0.14,81,44
0,69,45
1.45,71,38
0.24,41,31
0,49,31
0,65,44
0,62,37
0,47,32
0,38,30
0,57,30
0,51,34
0,60,48
0,72,36
0,45,26
0.24,57,31
0.96,56,17
0,27,16
0,32,16
0,32,12
0,40,18
0,60,29
0.12,60,29
0.17,49,39
0,43,26
0,47,27
0,38,25
0,35,16
0,21,13
0,22,4
0,20,10
0,23,0
0.5,31,14
1,34,14
,,
0.2,24,14
0,21,5
0,23,11
0.25,14,6
0,15,-11
0,9,-12
0,11,-8
0,21,11
0,34,18
0.53,35,22
0,26,18
0,19,13
0,19,3
,23,12
0.1,28,16
,28,16
0,25,16
0,26,14
0,21,4
0,31,20
0,28,22
,32,20
0,33,21
,26,-3
0.6,21,10
0,28,3
0,31,3
,31,-6
0,-4,-7
0,3,-15
,25,3
0.1,18,-8
0.35,-6,-2
0,-1,-16
,-8,-15
,-6,-18
0,9,-15
0,14,2
0,11,-3
0,-1,-6
0,10,-2
0,29,8
0,39,27
0.75,41,31
1,32,26
,32,6
0,9,-6
0,5,-8
0,25,2
0,24,13
0.2,16,-13
0,-9,-15
0,-7,-18
0,0,-9
0,6,-9
0.5,15,6
0,15,-13
0,-4,-18
0,0,-18
0,27,0
0,34,19
0,37,19
0,37,6
0,6,-9
0,18,-2
0,5,-16
0.05,-6,-16
0.05,-2,-14
0,-2,-17
0,6,-9
0,10,-5
0,39,10
0,37,30
0,36,21
0,27,21
0.55,27,22
0,25,20
0,23,16
0.05,20,16
0,19,-5
0,10,0
0,21,5
0.03,18,0
0,18,-10
0,11,-12
0,22,11
0,19,-3
0.05,20,-2
0,28,-2
0,39,28
0,40,11
0,34,11
0,38,18
0.04,21,9
0,31,-2
0,13,-1
0,17,0
0,36,17
0,26,12
0.15,26,14
0.35,35,14
0,,
,25,5
0,34,5
0,20,-5
0,18,-3
0,16,0
0,28,13
0,41,25
0,36,28
0,39,22
0,33,21
,27,26
,27,6
0.04,12,-6
0,24,0
0,41,21
0.05,25,19
0,32,22
0,38,27
0,47,30
0,40,27
0,39,24
,35,24
0.43,34,32
0,35,27
0,52,34
0,64,33
0,36,31
0,45,29
0,46,25
0,64,38
0,65,43
0.1,45,32
0,56,38
0.36,56,48
2,55,17
0,25,15
,27,5
0,22,7
0.15,32,13
0,28,15
0,28,16
0,38,25
0,45,27
0,53,32
0,47,23
0,43,22
0,57,30
0.1,58,37
0,65,45
0.03,62,42
0,60,39
0,58,37
0,55,30
0,56,34
0,60,37
0,61,39
0,63,33
0,74,41
0.41,63,30
0,45,27
0.51,60,36
0.48,45,33
0,59,36
0,70,44
0,67,34
0,71,47
0.35,62,43
0,51,33
0,64,35
0,80,48
0,55,30
0,54,25
0,63,37
0,56,28
0,56,34
0,80,45
0,85,60
0,76,37
0,55,32
0,62,37
0,72,52
0,77,53
0.83,72,53
0.09,62,50
0,56,45
0.03,56,45
0,56,46
0.05,53,47
0.04,60,45
0,74,49
0,78,53
0,83,56
0,80,61
0,72,53
0,82,56
0,83,49
0,78,48
0,80,49
0,78,50
0,81,49
0,80,56
0,80,59
0,73,53
0,83,48
0,85,69
0,86,53
0,77,52
0,87,54
0.17,74,58
0.23,83,66
0.25,83,58
0,82,62
1.66,89,
0.03,87,69
0.11,87,57
0,86,53
0,83,65
0,86,70
1.48,94,60
1.02,72,62
0,83,65
0,85,56
0,65,54
0,,
0,,
0,78,47
0,78,55
0,79,57
0,74,55
0,76,56
0,80,63
0,87,70
0,87,65
0.16,87,58
0,82,62
0,90,70
0,93,67
0,88,70
0,90,73
0,90,69
1.77,86,66
0.23,79,65
0,78,61
0.08,80,62
0.22,84,69
0.71,87,66
0.19,88,70
0,83,62
0,76,54
0,76,61
0.13,75,62
0,72,62
0,86,63
0.25,87,64
0,86,61
0,78,51
0.14,77,58
0,78,56
0,81,63
0,79,60
0.08,72,49
0,63,52
0.05,70,53
0,71,45
0.1,73,56
0,77,59
0.05,85,58
0,77,52
0,63,44
0,68,55
0.13,71,56
0,72,51
0,79,49
0,80,49
0,87,56
0,87,57
0,86,57
0,89,65
0,81,56
0,81,62
0,87,60
0,84,51
0,85,62
0,86,55
0,69,39
0,69,39
0,72,52
0,88,48
0,86,62
0,81,61
0,79,50
0,79,40
0,74,42
0,74,58
0.42,82,58
0,82,47
0.27,82,62
0.2,83,63
0,75,50
0,78,50
0,82,54
0,62,40
0,59,32
0.2,64,32
0.07,64,32
0,66,38
0,73,47
0,80,47
0,81,63
0,83,46
0,72,47
0,73,41
0,76,40
0,81,45
0,92,62
0,85,47
0,80,59
0,80,45
0.93,72,52
0,82,59
0.93,76,43
0,60,42
0,69,46
0.02,79,63
1,64,33
0,45,28
0,52,28
0,62,30
0,61,32
0,63,44
0,67,44
0,55,27
0,53,24
0,40,24
0,47,26
0,56,31
0,39,27
0,34,21
0,33,15
0,44,18
0,57,26
0,59,25
0,60,25
0,53,38
,46,28
0,31,23
0.07,27,22
0.07,32,23
0,31,26
0,35,31
0.03,41,32
0,47,29
0,37,15
0,32,21
0,28,8
0,31,12
0.4,33,24
0.2,33,9
0,15,1
0,21,8
0,27,7
0,23,18
0,35,16
0,22,19
0,31,14
0,31,14
0,26,4
0,36,21
0,46,25
0,41,27
0,51,24
0,43,24
0,44,26
0,34,26
0,31,28
0,33,22
0.27,26,20
0,20,11
0,22,14
0,26,16
0,23,16
0.07,26,23
0,27,23
0,26,13
0,21,8
0,32,12
0,32,25
0,41,28
0,43,29
0,40,26
0,38,29
0,45,32
0,33,15
0,32,16
0,28,19
0,31,12
0,37,15
0,31,15
0,30,18
0,32,15
0,35,20
0,26,19
0,34,22
0,28,-2
0,30,2
0,49,28
0,45,6
0,9,2
,25,9
,29,24
0,26,20
0,25,20
0,26,4
0,4,-6
0,6,-6
0.05,14,-4
0,0,-19
0,10,-19
0,17,0
0.13,25,10
0,31,2
0,16,3
0,23,11
0,22,7
0.25,20,14
0.13,20,16
0.07,24,11
0.05,22,18
0,24,18
0,34,20
0,28,14
0,40,25
0,36,18
0,28,14
0,38,25
0,32,23
0,29,14
0,18,0
0,28,5
0,25,12
0,34,14
0,39,24
0,42,24
0,44,28
0.13,42,22
0,31,23
0,27,19
0,46,21
0,27,22
0,36,23
0,46,35
0,39,32
1,33,32
0.6,33,31
0,35,30
0,34,31
0,37,32
0,53,35
0,50,33
0,53,33
0.35,51,33
0.6,38,27
0.2,30,23
0.07,29,23
0.2,31,26
0,30,19
0,25,17
0,25,15
0,28,10
0,27,12
0,26,18
0,19,1
0,11,-5
0,9,-9
0,12,-5
0,30,-2
0.03,40,7
0,21,8
0,26,21
0,30,24
0.2,33,24
0.1,30,26
0,34,24
0,40,24
0,39,29
0,36,27
0.2,34,23
0,39,29
0,60,38
0.93,72,41
1.15,50,42
0.15,56,43
0.35,60,35
0.16,39,32
,32,29
,33,27
0,36,29
0,39,29
0,56,34
0,52,39
0.23,64,42
0.88,64,35
0.04,45,35
0,51,31
0,63,44
0,74,44
0,70,44
0,65,37
0,57,35
0,42,32
0,50,28
0.08,60,36
0,55,29
0,59,30
0,60,33
0,64,35
0,68,36
0,75,48
0,80,50
0.31,66,42
0,55,32
0,60,27
0,65,30
0,69,37
0,74,47
0,73,33
0,65,43
0,76,44
0,86,46
0,75,39
0,80,39
0,62,42
0,57,47
0,74,46
0,76,56
0.12,76,54
0,66,45
0,80,61
0,84,67
0.17,75,52
0,78,53
0,86,67
0,96,56
0,85,57
0,85,57
0,76,57
0,62,52
0,61,51
0,61,50
0,73,44
0,78,47
0,85,65
0,88,53
0,79,62
0.16,85,52
0,66,46
0.88,71,45
0,63,41
0,61,43
0.17,62,46
0,60,43
0,64,39
0.03,68,54
0.15,58,52
0.03,57,52
0,74,56
0,77,53
0.38,71,54
0,83,63
0.09,74,59
0.22,67,55
0,77,56
0.96,81,60
0,76,56
0,80,60
0,82,55
0,82,56
0,83,58
0.05,81,63
0.75,89,60
0,83,63
0,88,57
0.52,84,56
0,83,55
0.13,84,60
0,76,58
0,82,57
0,82,69
0.32,80,60
0,75,61
0.1,77,65
0.15,75,62
0,84,62
0,86,62
0,86,61
0,87,60
0,86,67
0.06,85,71
0,90,71
0.86,89,62
0,85,58
0,85,58
0,81,57
0.25,86,65
0,87,63
0.06,89,64
0,76,61
0,77,51
0,77,51
0,79,56
0,78,60
0,79,60
0,85,60
0,83,49
0.15,73,58
0,76,48
0,78,51
0,80,62
0.35,73,62
3.05,73,60
0,73,60
0,76,60
0,75,59
0,69,59
0,82,64
0,84,53
0,83,57
0,83,60
0.37,78,59
0,82,63
0,83,50
0,77,60
0,85,65
0,79,65
0,85,68
0,90,65
0,89,62
0.15,83,66
0.1,86,66
0.1,89,61
0.5,79,56
0,82,59
1.99,82,64
0,75,59
0,83,57
0,83,51
0,81,53
0,74,53
0,77,44
0,77,45
0,82,52
0,86,66
0,87,68
0,82,48
0,73,40
0,73,49
0,78,54
0,87,62
0.03,88,57
0,91,66
0,89,60
0,73,50
0,78,48
0,83,55
0,83,62
0,89,66
0,88,54
0,74,38
0,53,33
0,66,35
0,64,48
0,78,48
0.55,84,57
0,82,50
0,73,48
0.16,83,50
0,76,52
0,59,30
0,58,33
0.53,49,42
0.16,49,42
1.75,56,46
0,61,45
0,55,43
0,62,30
0,67,40
0,74,48
0,75,49
0,67,36
0,55,26
0,52,26
0.37,56,40
0.65,64,49
0.85,65,54
0,58,37
0.03,60,36
0,56,33
0,58,35
0,58,37
0,67,42
0,68,43
0,63,47
0,69,42
1.1,70,45
0,65,37
0.66,64,42
0,59,42
0,50,37
0,46,37
0,49,34
0,41,26
0,33,22
0,34,25
0,33,20
,31,22
0,31,25
0,34,29
1.1,35,31
1.5,31,18
0,28,9
0,30,11
0,38,27
0,38,27
0,40,27
0,34,31
0,41,31
0,45,22
0,31,17
0,34,18
0,44,32
0,56,32
0,47,29
0,52,33
0,49,32
0,60,35
0,62,28
0,60,28
0,58,35
0,48,35
0,62,34
0,64,36
0,59,30
0.25,53,34
0,41,22
0,35,21
0,38,21
0,42,25
0,41,19
0,43,24
0,43,18
0,49,24
0,50,28
0,55,29
0,40,29
0,39,24
0,36,24
0,35,0
0.03,8,-2
0,4,-7
0,3,-10
0,11,-10
0,15,-3
0,20,-3
0,30,-2
0,30,4
0,29,13
0,38,-3
0,6,-8
0.05,5,-6
0,11,-4
0.25,8,4
0,10,-6
0,-1,-21
0,3,-21
0,18,-3
0,-1,-11
0.06,8,-4
0,8,-18
0,12,-14
0,11,-8
0,20,3
0,5,-15
0,11,-10
0.05,19,-4
0,37,19
0,36,28
0.07,35,13
0,20,8
0,29,9
0.03,25,16
0.03,29,21
0,26,22
0,26,18
0.06,21,-7
0,24,-3
0,32,22
0,27,18
0,22,15
0,36,15
0,35,10
0.05,34,16
0,33,17
0.02,38,19
0,38,2
0,34,2
0,40,15
0,33,16
0,43,26
0,49,30
0,45,32
0.07,50,21
0,23,12
0,24,11
0,37,17
0,58,31
0,33,21
0,23,12
0.5,32,13
0,26,19
0,27,15
0,29,10
0,35,18
0.25,26,17
0.07,26,20
0,42,23
0,46,23
0,37,31
0,38,27
0,44,28
0,58,25
0,33,14
0.05,35,14
0,40,23
0,29,19
0,27,15
0.4,30,20
0.2,24,19
0,26,22
0.04,28,11
0,28,2
0,33,4
0,36,9
0,35,14
0,43,28
0,56,31
0,41,27
0,44,25
0,49,31
0,49,27
0,44,23
0,49,27
0,54,23
0,39,20
0,46,23
0.45,55,36
0,53,36
0,54,29
0,60,31
0,70,46
0,73,42
0,66,31
0,47,31
0.16,45,27
0,56,34
0.75,43,32
0,56,36
0,70,32
2,49,39
0,56,38
0,40,33
0,50,33
0,61,34
0,64,44
0.46,51,37
0.2,42,27
0,32,27
0,46,24
0,56,25
0,58,39
0,70,40
0.35,49,42
0,46,33
0,59,32
0,63,35
0.4,64,45
0.64,50,45
0.07,52,45
0,66,34
0,69,37
0,71,37
0,73,45
0.15,74,53
0.06,71,55
0.5,68,55
0.11,64,50
0.22,58,45
0.23,48,48
0,53,32
0,69,43
0.35,72,44
0,62,45
0,58,38
0,60,46
0.32,68,53
0.04,69,56
0.13,74,50
0,65,42
0,73,55
0.32,82,56
1.15,66,50
0,71,51
0.2,76,47
0.1,64,44
0,63,45
0,68,41
0,76,44
0,78,50
0,84,58
0,83,62
0,83,49
0.4,64,49
0.27,55,46
0,73,50
0,81,58
0.05,87,64
0.06,89,68
0,82,59
0.22,88,62
0.19,90,64
0,86,63
0.13,70,56
0,73,53
0,78,55
0,71,48
0.06,68,51
0,62,49
0,67,40
0,71,51
0.75,64,55
0,65,58
0,75,64
0,82,68
0.17,76,65
0,83,65
0,90,66
0,87,69
0.01,89,58
0.13,89,52
0.7,66,47
0,70,50
,,
,,
,,
,90,55
0,90,75
0,,
0,81,57
0,84,68
0,92,57
0,76,51
0,76,51
0,79,59
0,81,64
0,88,65
0,89,72
0.07,90,68
0,78,56
0.04,79,65
1.53,85,66
